fase_aluno,turma,ano_nasc,idade,genero,ano_inicio_pm,instituicao_aluno,CG,CF,CT,Nº Av,IAA,IEG,IPS,IDA,mat,por,ing,indicado_por_bolsa,ano_base,Escola,Ativo/ Inativo,risco_defasagem
3,A,2009,13,Menina,2016,Rede Decisão,481.0,61.0,13.0,4.0,0.0,8.8,4.4,6.3,6.2,5.3,7.3,Não,2022,,,0
3,A,2010,12,Menino,2022,Escola Pública,145.0,22.0,5.0,4.0,7.5,9.2,7.5,6.1,3.7,6.7,8.0,Sim,2022,,,0
3,A,2010,12,Menino,2018,Rede Decisão,42.0,11.0,3.0,4.0,9.2,8.3,6.3,8.1,7.7,8.3,8.3,Não,2022,,,0
3,A,2009,13,Menina,2019,Rede Decisão,25.0,6.0,2.0,4.0,9.2,9.5,8.8,6.8,6.8,7.3,6.2,Não,2022,,,0
3,A,2006,16,Menina,2021,Escola Pública,677.0,93.0,15.0,4.0,7.5,8.0,7.5,4.1,1.3,5.7,5.4,Não,2022,,,1
3,A,2009,13,Menina,2022,Escola Pública,394.0,46.0,11.0,4.0,8.3,8.8,7.5,3.8,0.0,7.5,,Não,2022,,,0
3,A,2006,16,Menino,2019,Escola Pública,403.0,47.0,12.0,4.0,8.8,7.7,7.5,7.2,5.0,7.3,9.3,Sim,2022,,,1
3,A,2007,15,Menino,2021,Escola Pública,621.0,81.0,14.0,4.0,7.9,7.7,7.5,4.5,3.3,5.7,4.5,Não,2022,,,1
3,A,2009,13,Menina,2019,Escola Pública,192.0,29.0,7.0,4.0,8.3,8.5,7.5,6.6,6.0,5.7,8.0,Sim,2022,,,0
3,A,2010,12,Menina,2019,Rede Decisão,161.0,25.0,6.0,4.0,8.8,8.9,7.5,5.8,5.3,7.2,4.8,Não,2022,,,0
3,A,2008,14,Menino,2021,Escola Pública,803.0,122.0,16.0,4.0,0.0,6.1,7.5,2.7,3.0,3.2,2.0,Sim,2022,,,1
3,A,2008,14,Menino,2018,Rede Decisão,261.0,33.0,8.0,4.0,10.0,9.7,5.0,7.2,6.3,7.2,8.0,Não,2022,,,1
3,A,2009,13,Menina,2022,Escola Pública,380.0,44.0,10.0,4.0,6.7,6.9,8.8,6.3,5.0,7.5,,Não,2022,,,0
3,A,2009,13,Menino,2019,Rede Decisão,13.0,2.0,1.0,4.0,10.0,9.4,8.8,7.2,8.0,7.2,6.3,Não,2022,,,0
3,B,2007,15,Menino,2021,Escola Pública,829.0,130.0,14.0,4.0,8.8,3.6,7.5,2.7,1.7,4.7,1.7,Não,2022,,,1
3,B,2010,12,Menino,2016,Rede Decisão,95.0,16.0,2.0,4.0,9.2,8.9,5.6,6.7,5.0,6.3,8.7,Não,2022,,,0
3,B,2008,14,Menina,2022,Escola Pública,851.0,144.0,15.0,4.0,0.0,6.2,5.0,3.2,3.7,5.8,0.0,Não,2022,,,1
3,B,2009,13,Menina,2017,Rede Decisão,137.0,21.0,4.0,4.0,8.8,9.2,5.0,6.3,6.8,6.3,5.8,Não,2022,,,0
3,B,2010,12,Menino,2018,Rede Decisão,106.0,17.0,3.0,4.0,9.2,9.1,7.5,5.1,4.0,6.0,5.3,Não,2022,,,0
3,B,2009,13,Menina,2021,Rede Decisão,82.0,15.0,1.0,4.0,8.8,9.7,4.4,7.3,6.0,7.5,8.3,Não,2022,,,0
3,B,2009,13,Menino,2017,Escola Pública,782.0,117.0,11.0,4.0,0.0,6.2,5.0,4.6,5.2,5.8,2.8,Não,2022,,,0
3,B,2009,13,Menino,2022,Escola Pública,287.0,34.0,5.0,4.0,8.3,7.1,7.5,7.5,5.7,7.8,9.0,Não,2022,,,0
3,B,2007,15,Menino,2018,Escola JP II,759.0,109.0,9.0,4.0,7.9,5.6,4.4,5.5,4.7,5.0,6.8,Não,2022,,,1
3,B,2007,15,Menina,2021,Escola Pública,462.0,58.0,7.0,4.0,7.9,7.3,7.5,6.5,6.0,7.2,6.3,Não,2022,,,1
3,B,2008,14,Menina,2017,Escola Pública,810.0,123.0,13.0,4.0,0.0,5.2,4.4,5.4,6.3,5.8,4.2,Sim,2022,,,1
3,B,2008,14,Menina,2021,Escola Pública,766.0,113.0,10.0,4.0,8.8,4.3,7.5,2.8,2.3,3.5,2.5,Não,2022,,,1
3,B,2009,13,Menina,2019,Escola Pública,509.0,64.0,8.0,4.0,7.9,6.7,4.4,7.4,5.3,8.5,8.5,Não,2022,,,0
3,B,2008,14,Menino,2020,Escola Pública,797.0,120.0,12.0,4.0,9.6,3.8,7.5,4.1,5.7,1.7,5.0,Não,2022,,,1
3,B,2010,12,Menina,2022,Escola Pública,455.0,56.0,6.0,4.0,8.3,8.8,7.5,5.0,4.0,6.0,,Não,2022,,,0
3,C,2006,16,Menino,2021,Escola Pública,827.0,129.0,5.0,4.0,0.0,4.8,7.5,5.8,5.3,4.0,8.0,Não,2022,,,1
3,C,2008,14,Menino,2018,Escola Pública,599.0,78.0,4.0,4.0,7.5,7.1,7.5,6.1,5.0,7.5,5.8,Não,2022,,,1
3,C,2008,14,Menino,2019,Escola Pública,843.0,140.0,7.0,4.0,0.0,4.8,5.6,6.0,5.0,5.2,7.8,Não,2022,,,1
3,C,2008,14,Menino,2022,Escola Pública,844.0,141.0,8.0,4.0,0.0,5.1,7.5,3.4,2.7,5.3,2.3,Não,2022,,,1
3,C,2009,13,Menino,2021,Escola Pública,39.0,10.0,1.0,4.0,9.2,8.8,7.5,7.6,6.7,7.5,8.5,Sim,2022,,,0
3,C,2008,14,Menino,2022,Escola Pública,407.0,49.0,2.0,4.0,9.6,8.4,7.5,6.2,4.8,5.8,7.8,Não,2022,,,1
3,C,2009,13,Menino,2022,Escola Pública,425.0,51.0,3.0,4.0,9.6,8.7,7.5,3.5,5.0,2.0,,Não,2022,,,0
3,C,2007,15,Menino,2022,Escola Pública,832.0,133.0,6.0,4.0,0.0,6.1,7.5,4.3,5.0,3.5,,Não,2022,,,1
3,D,2009,13,Menina,2021,Escola Pública,442.0,53.0,3.0,4.0,6.7,5.8,7.5,7.8,5.7,7.7,10.0,Não,2022,,,0
3,D,2009,13,Menina,2018,Escola Pública,310.0,35.0,1.0,4.0,7.9,8.5,7.5,7.0,5.3,6.5,9.2,Não,2022,,,0
3,D,2007,15,Menina,2021,Escola Pública,363.0,42.0,2.0,4.0,7.9,8.5,7.5,7.1,6.3,7.2,7.7,Sim,2022,,,1
3,D,2008,14,Menina,2022,Escola Pública,709.0,99.0,6.0,4.0,6.3,7.3,7.5,4.0,5.0,7.0,0.0,Não,2022,,,1
3,D,2006,16,Menino,2019,Escola Pública,733.0,105.0,7.0,4.0,8.8,6.9,7.5,3.5,4.0,4.8,1.7,Não,2022,,,1
3,D,2009,13,Menina,2022,Escola Pública,479.0,60.0,4.0,4.0,0.0,8.1,7.5,6.5,6.8,6.8,5.8,Sim,2022,,,0
3,D,2008,14,Menino,2022,Escola Pública,528.0,68.0,5.0,4.0,9.6,8.5,7.5,5.2,7.0,3.5,5.0,Não,2022,,,1
3,D,2007,15,Menina,2019,Escola Pública,774.0,115.0,8.0,4.0,7.1,4.6,7.5,6.2,5.0,7.5,6.0,Não,2022,,,1
3,E,2009,13,Menina,2022,Escola Pública,823.0,128.0,12.0,4.0,0.0,4.6,7.5,3.1,4.3,4.7,0.2,Não,2022,,,0
3,E,2009,13,Menino,2021,Escola Pública,765.0,112.0,11.0,4.0,9.6,4.3,7.5,2.6,5.0,2.7,0.0,Não,2022,,,0
3,E,2008,14,Menino,2022,Escola Pública,736.0,107.0,10.0,4.0,8.3,5.3,7.5,5.0,3.0,7.0,,Não,2022,,,1
3,E,2008,14,Menina,2022,Escola Pública,638.0,82.0,4.0,4.0,7.5,6.1,7.5,6.8,7.0,6.5,,Não,2022,,,1
3,E,2010,12,Menino,2022,Escola Pública,647.0,84.0,5.0,4.0,9.2,6.4,7.5,3.3,4.7,4.3,1.0,Não,2022,,,0
3,E,2007,15,Menina,2017,Escola Pública,700.0,95.0,7.0,4.0,7.5,6.7,7.5,4.8,3.0,6.0,5.3,Não,2022,,,1
3,E,2010,12,Menino,2022,Escola Pública,27.0,7.0,1.0,4.0,10.0,9.4,7.5,6.9,7.0,6.7,7.2,Sim,2022,,,0
3,E,2008,14,Menino,2022,Escola Pública,676.0,92.0,6.0,4.0,7.9,5.1,7.5,5.7,3.7,4.3,9.0,Sim,2022,,,1
3,E,2008,14,Menino,2022,Escola Pública,705.0,97.0,8.0,4.0,8.8,7.4,7.5,3.8,3.0,4.5,,Não,2022,,,1
3,E,2010,12,Menino,2022,Escola Pública,852.0,145.0,13.0,4.0,0.0,4.9,7.5,0.0,0.0,0.0,,Não,2022,,,0
3,E,2008,14,Menino,2022,Escola Pública,718.0,101.0,9.0,4.0,7.9,7.4,7.5,3.8,3.0,4.5,,Não,2022,,,1
3,E,2009,13,Menino,2022,Escola Pública,583.0,75.0,3.0,4.0,10.0,7.6,5.6,4.3,3.7,6.3,2.8,Não,2022,,,0
3,E,2008,14,Menina,2022,Escola Pública,559.0,73.0,2.0,4.0,8.3,7.3,7.5,6.3,7.0,5.5,,Não,2022,,,1
3,F,2010,12,Menina,2022,Escola Pública,452.0,55.0,9.0,4.0,9.6,7.5,7.5,3.7,4.0,4.0,3.0,Não,2022,,,0
3,F,2008,14,Menina,2022,Escola Pública,121.0,19.0,6.0,4.0,10.0,9.0,7.5,7.8,6.8,7.7,8.8,Sim,2022,,,1
3,F,2008,14,Menina,2021,Escola Pública,674.0,91.0,12.0,4.0,8.8,6.4,5.0,5.1,4.3,6.5,4.5,Não,2022,,,1
3,F,2007,15,Menina,2021,Escola Pública,840.0,138.0,13.0,4.0,0.0,3.7,7.5,3.7,2.0,4.7,4.5,Não,2022,,,1
3,F,2009,13,Menina,2017,Rede Decisão,510.0,65.0,11.0,4.0,7.1,8.1,5.0,4.7,6.3,5.0,2.8,Não,2022,,,0
3,F,2008,14,Menino,2016,Rede Decisão,38.0,9.0,5.0,4.0,10.0,10.0,7.5,7.7,8.2,7.5,7.3,Não,2022,,,1
3,F,2009,13,Menino,2018,Rede Decisão,19.0,3.0,1.0,4.0,9.6,9.7,5.6,8.2,8.7,7.2,8.7,Não,2022,,,0
3,F,2007,15,Menina,2022,Escola Pública,493.0,63.0,10.0,4.0,7.1,8.7,5.0,6.0,5.0,5.3,7.7,Não,2022,,,1
3,F,2010,12,Menina,2018,Rede Decisão,34.0,8.0,4.0,4.0,7.5,9.4,6.3,7.8,6.7,8.0,8.7,Não,2022,,,0
3,F,2008,14,Menino,2016,Rede Decisão,20.0,4.0,2.0,4.0,10.0,9.9,7.5,8.4,8.3,8.2,8.8,Não,2022,,,1
3,F,2009,13,Menino,2022,Escola Pública,23.0,5.0,3.0,4.0,8.3,9.4,7.5,7.6,8.0,6.7,8.0,Sim,2022,,,0
3,F,2009,13,Menina,2021,Escola Pública,230.0,32.0,7.0,4.0,8.3,8.2,7.5,5.8,5.3,5.7,6.3,Sim,2022,,,0
3,F,2009,13,Menino,2022,Escola Pública,343.0,39.0,8.0,4.0,9.2,7.6,7.5,5.2,4.0,5.5,6.0,Não,2022,,,0
3,G,2008,14,Menino,2017,Escola Pública,816.0,125.0,10.0,4.0,6.7,7.4,5.0,2.9,2.3,4.2,2.2,Não,2022,,,1
3,G,2010,12,Menina,2022,Escola Pública,152.0,23.0,1.0,4.0,8.3,8.6,7.5,6.6,6.7,6.5,6.7,Sim,2022,,,0
3,G,2007,15,Menino,2018,Escola Pública,482.0,62.0,4.0,4.0,10.0,8.1,5.6,6.3,5.3,6.3,7.2,Não,2022,,,1
3,G,2008,14,Menino,2018,Escola Pública,850.0,143.0,14.0,4.0,9.2,2.8,7.5,0.9,1.3,1.2,0.2,Não,2022,,,1
3,G,2007,15,Menino,2019,Escola Pública,847.0,142.0,13.0,4.0,9.2,3.6,5.0,1.8,1.0,3.7,0.7,Não,2022,,,1
3,G,2008,14,Menino,2019,Escola Pública,584.0,76.0,7.0,4.0,10.0,7.4,5.6,5.3,5.0,6.8,4.0,Não,2022,,,1
3,G,2008,14,Menino,2019,Escola Pública,841.0,139.0,12.0,4.0,7.5,3.8,5.0,1.3,1.0,2.3,0.5,Não,2022,,,1
3,G,2010,12,Menina,2019,Escola Pública,433.0,52.0,3.0,4.0,8.8,8.5,5.0,5.2,5.3,6.7,3.5,Não,2022,,,0
3,G,2008,14,Menina,2018,Escola Pública,815.0,124.0,9.0,4.0,0.0,6.4,5.6,3.6,4.0,5.2,1.5,Não,2022,,,1
3,G,2010,12,Menina,2018,Escola Pública,517.0,67.0,5.0,4.0,10.0,7.3,5.6,4.8,2.7,6.2,5.5,Não,2022,,,0
3,G,2006,16,Menino,2017,Escola Pública,853.0,146.0,15.0,4.0,8.8,2.9,7.5,0.9,0.0,2.7,0.2,Não,2022,,,1
3,G,2009,13,Menina,2019,Escola Pública,340.0,38.0,2.0,4.0,10.0,8.2,7.5,5.0,5.7,5.2,4.2,Não,2022,,,0
3,G,2008,14,Menina,2019,Escola Pública,566.0,74.0,6.0,4.0,8.8,7.2,5.6,5.8,6.2,5.8,5.5,Sim,2022,,,1
3,G,2007,15,Menino,2021,Escola Pública,835.0,135.0,11.0,4.0,0.0,5.8,5.6,3.4,1.3,5.5,3.5,Não,2022,,,1
3,G,2007,15,Menina,2019,Escola Pública,800.0,121.0,8.0,4.0,5.8,5.6,7.5,3.7,3.0,2.8,5.4,Não,2022,,,1
3,I,2007,15,Menina,2022,Escola Pública,460.0,57.0,2.0,4.0,10.0,9.2,5.6,5.8,6.0,5.5,,Não,2022,,,1
3,I,2009,13,Menino,2019,Escola Pública,162.0,26.0,1.0,4.0,8.3,7.7,7.5,6.9,5.3,7.0,8.5,Sim,2022,,,0
3,I,2006,16,Menina,2019,Escola Pública,730.0,104.0,4.0,4.0,7.5,5.8,5.6,6.0,5.0,6.7,6.3,Não,2022,,,1
3,I,2007,15,Menina,2016,Escola Pública,727.0,103.0,3.0,4.0,10.0,7.4,5.0,3.3,2.3,4.8,2.7,Não,2022,,,1
3,K,2008,14,Menina,2021,Escola Pública,590.0,77.0,11.0,4.0,9.2,6.7,6.3,5.7,7.0,6.8,3.2,Sim,2022,,,1
3,K,2009,13,Menino,2022,Escola Pública,76.0,13.0,2.0,4.0,9.2,8.6,6.3,8.9,8.7,9.5,8.5,Não,2022,,,0
3,K,2009,13,Menina,2019,Rede Decisão,79.0,14.0,3.0,4.0,8.3,8.4,6.9,7.9,8.0,7.2,8.5,Não,2022,,,0
3,K,2007,15,Menina,2022,Escola Pública,411.0,50.0,8.0,4.0,9.2,8.5,5.6,7.1,6.3,6.5,8.3,Sim,2022,,,1
3,K,2008,14,Menino,2021,Escola Pública,666.0,88.0,14.0,4.0,9.2,5.7,7.5,5.1,5.0,6.8,3.5,Não,2022,,,1
3,K,2008,14,Menina,2018,Escola Pública,761.0,110.0,15.0,4.0,9.2,5.3,7.5,3.0,3.8,4.7,0.5,Não,2022,,,1
3,K,2011,11,Menina,2019,Rede Decisão,157.0,24.0,5.0,4.0,7.9,8.3,7.5,8.1,8.1,9.3,7.0,Não,2022,,,0
3,K,2007,15,Menino,2018,Escola Pública,600.0,79.0,12.0,4.0,9.6,6.9,7.5,4.6,5.0,6.0,2.7,Sim,2022,,,1
3,K,2008,14,Menina,2017,Escola Pública,788.0,118.0,16.0,4.0,7.1,5.7,5.6,4.3,3.7,6.0,3.3,Não,2022,,,1
3,K,2008,14,Menino,2021,Escola Pública,354.0,41.0,7.0,4.0,7.1,8.8,7.5,7.4,7.2,7.0,8.2,Sim,2022,,,1
3,K,2010,12,Menino,2018,Rede Decisão,222.0,31.0,6.0,4.0,8.8,9.2,5.6,6.0,5.7,5.8,6.4,Não,2022,,,0
3,K,2009,13,Menino,2019,Rede Decisão,10.0,1.0,1.0,4.0,9.2,9.9,6.3,9.1,9.7,8.3,9.3,Não,2022,,,0
3,K,2009,13,Menina,2021,Rede Decisão,133.0,20.0,4.0,4.0,7.5,9.2,7.5,7.1,5.7,7.0,8.7,Não,2022,,,0
3,K,2009,13,Menina,2019,Escola Pública,553.0,71.0,10.0,4.0,6.7,6.9,7.5,5.9,5.0,6.8,6.0,Não,2022,,,0
3,K,2009,13,Menina,2019,Escola Pública,620.0,80.0,13.0,4.0,8.8,6.8,7.5,4.0,4.7,6.3,1.0,Não,2022,,,0
3,K,2008,14,Menino,2020,Escola Pública,448.0,54.0,9.0,4.0,9.6,8.8,7.5,5.6,4.5,5.8,6.6,Não,2022,,,1
3,L,2009,13,Menino,2022,Escola Pública,734.0,106.0,3.0,4.0,6.7,5.1,5.6,3.8,7.0,4.5,0.0,Não,2022,,,0
3,L,2006,16,Menina,2020,Escola Pública,817.0,126.0,5.0,4.0,9.2,4.1,7.5,2.8,4.0,3.2,1.2,Não,2022,,,1
3,L,2007,15,Menina,2022,Escola Pública,794.0,119.0,4.0,4.0,7.1,5.8,6.3,3.0,4.7,2.3,2.0,Não,2022,,,1
3,L,2005,17,Menina,2022,Escola Pública,859.0,148.0,11.0,4.0,7.9,3.4,5.0,1.1,0.7,2.5,0.2,Não,2022,,,1
3,L,2006,16,Menina,2022,Escola Pública,854.0,147.0,10.0,4.0,0.0,5.6,6.3,0.0,,,,Não,2022,,,1
3,L,2008,14,Menina,2020,Escola Pública,699.0,94.0,2.0,4.0,0.0,7.8,6.3,6.8,5.3,7.5,7.5,Não,2022,,,1
3,L,2005,17,Menina,2022,Escola Pública,830.0,131.0,7.0,4.0,10.0,3.9,6.3,1.7,1.0,2.3,1.8,Não,2022,,,1
3,L,2009,13,Menino,2022,Escola Pública,107.0,18.0,1.0,4.0,8.3,8.2,6.9,8.0,8.0,7.5,8.5,Sim,2022,,,0
3,L,2006,16,Menino,2022,Escola Pública,833.0,134.0,9.0,4.0,7.9,3.7,7.5,1.8,0.0,5.0,0.5,Não,2022,,,1
3,L,2009,13,Menino,2022,Escola Pública,831.0,132.0,8.0,4.0,8.8,2.9,7.5,2.3,2.0,3.8,1.0,Não,2022,,,0
3,L,2004,18,Menina,2022,Escola Pública,819.0,127.0,6.0,4.0,9.6,5.8,7.5,0.0,,,,Não,2022,,,1
3,M,2008,14,Menina,2022,Escola Pública,386.0,45.0,2.0,4.0,7.9,8.0,7.5,6.9,5.3,7.7,7.7,Sim,2022,,,1
3,M,2007,15,Menina,2022,Escola Pública,839.0,137.0,16.0,4.0,8.8,3.6,7.5,2.8,5.7,2.7,0.2,Não,2022,,,1
3,M,2009,13,Menina,2022,Escola Pública,324.0,36.0,1.0,4.0,7.1,7.9,6.3,6.6,6.3,5.3,8.2,Sim,2022,,,0
3,M,2009,13,Menino,2019,Escola Pública,659.0,86.0,7.0,4.0,9.2,6.3,5.6,5.2,5.5,4.8,,Não,2022,,,0
3,M,2009,13,Menina,2019,Rede Decisão,404.0,48.0,3.0,4.0,7.1,8.2,5.0,6.8,6.3,7.3,6.7,Não,2022,,,0
3,M,2008,14,Menino,2022,Escola Pública,781.0,116.0,14.0,4.0,5.4,6.9,6.3,3.1,2.7,4.8,1.7,Sim,2022,,,1
3,M,2009,13,Menina,2019,Escola Pública,554.0,72.0,5.0,4.0,8.8,5.8,5.6,6.3,6.5,7.2,5.4,Sim,2022,,,0
3,M,2006,16,Menino,2022,Escola Pública,673.0,90.0,10.0,4.0,9.2,7.7,6.9,4.8,4.3,5.0,5.0,Não,2022,,,1
3,M,2008,14,Menino,2019,Escola Pública,723.0,102.0,13.0,4.0,7.5,7.2,7.5,3.9,3.8,4.0,,Não,2022,,,1
3,M,2007,15,Menino,2020,Escola Pública,667.0,89.0,9.0,4.0,8.8,7.7,7.5,4.3,3.0,5.5,,Sim,2022,,,1
3,M,2008,14,Menino,2019,Escola Pública,717.0,100.0,12.0,4.0,7.9,6.6,7.5,4.8,2.8,6.7,,Não,2022,,,1
3,M,2008,14,Menina,2021,Escola Pública,656.0,85.0,6.0,4.0,8.3,6.8,7.5,5.2,4.7,5.8,5.0,Não,2022,,,1
3,M,2008,14,Menino,2022,Escola Pública,838.0,136.0,15.0,4.0,5.4,4.5,7.5,2.5,5.0,0.0,,Não,2022,,,1
3,M,2009,13,Menino,2019,Escola Pública,514.0,66.0,4.0,4.0,7.9,7.4,6.9,5.0,6.7,5.5,2.8,Sim,2022,,,0
3,M,2008,14,Menina,2022,Escola Pública,702.0,96.0,11.0,4.0,9.2,5.2,7.5,6.5,7.0,6.0,,Não,2022,,,1
3,M,2007,15,Menina,2022,Escola Pública,662.0,87.0,8.0,4.0,7.9,7.5,7.5,4.5,3.7,3.8,6.0,Sim,2022,,,1
3,N,2006,16,Menina,2022,Escola Pública,771.0,114.0,13.0,3.0,7.9,5.6,5.0,5.2,5.0,6.2,4.3,Não,2022,,,1
3,N,2009,13,Menina,2022,Escola Pública,378.0,43.0,5.0,3.0,9.6,8.1,7.5,5.2,6.0,4.5,5.0,Não,2022,,,0
3,N,2008,14,Menina,2022,Escola Pública,750.0,108.0,11.0,3.0,7.5,7.0,5.0,4.1,4.7,5.0,2.5,Não,2022,,,1
3,N,2009,13,Menina,2022,Escola Pública,708.0,98.0,10.0,3.0,5.4,5.4,5.0,5.3,4.3,3.3,8.3,Não,2022,,,0
3,N,2009,13,Menina,2022,Escola Pública,764.0,111.0,12.0,3.0,6.7,5.1,7.5,3.0,3.0,4.2,1.8,Não,2022,,,0
3,N,2008,14,Menina,2022,Escola Pública,174.0,28.0,2.0,3.0,10.0,10.0,6.9,6.1,7.0,6.5,4.7,Sim,2022,,,1
3,N,2009,13,Menino,2021,Escola Pública,474.0,59.0,6.0,3.0,8.8,5.6,7.5,6.8,4.7,5.7,10.0,Não,2022,,,0
3,N,2008,14,Menina,2019,Escola Pública,640.0,83.0,9.0,3.0,8.3,6.9,6.9,5.8,4.3,5.8,7.3,Não,2022,,,1
3,N,2009,13,Menino,2022,Escola Pública,336.0,37.0,4.0,3.0,9.2,7.7,7.5,5.2,6.3,4.3,5.0,Não,2022,,,0
3,N,2008,14,Menina,2022,Escola Pública,170.0,27.0,1.0,3.0,8.8,10.0,6.9,6.4,7.3,6.3,5.7,Sim,2022,,,1
3,N,2010,12,Menina,2022,Escola Pública,202.0,30.0,3.0,3.0,9.2,9.1,5.6,5.2,5.7,6.2,3.7,Sim,2022,,,0
3,N,2009,13,Menina,2022,Escola Pública,536.0,70.0,8.0,3.0,7.1,8.1,5.0,4.7,4.3,5.7,4.0,Não,2022,,,0
3,N,2009,13,Menino,2022,Escola Pública,535.0,69.0,7.0,3.0,9.2,7.3,7.5,3.4,7.3,2.5,0.5,Não,2022,,,0
2,A,2012,10,Menina,2022,Escola Pública,66.0,6.0,1.0,3.0,10.0,9.3,6.9,6.8,6.3,7.2,,Sim,2022,,,0
2,A,2012,10,Menino,2022,Escola Pública,265.0,42.0,6.0,3.0,9.5,6.8,7.5,6.0,6.0,6.0,,Sim,2022,,,0
2,A,2010,12,Menina,2022,Escola Pública,80.0,9.0,2.0,3.0,10.0,9.7,5.0,9.0,8.7,9.3,,Sim,2022,,,1
2,A,2011,11,Menino,2021,Escola Pública,491.0,72.0,7.0,3.0,8.5,8.8,7.5,2.8,2.3,3.2,,Não,2022,,,0
2,A,2010,12,Menino,2020,Escola Pública,548.0,86.0,8.0,3.0,10.0,7.0,7.5,5.3,4.0,6.5,,Não,2022,,,1
2,A,2011,11,Menino,2019,Escola Pública,683.0,126.0,12.0,3.0,7.4,6.9,4.4,5.0,3.0,7.0,,Não,2022,,,0
2,A,2008,14,Menina,2018,Escola Pública,651.0,116.0,11.0,3.0,9.5,8.8,7.5,2.5,2.3,2.7,,Não,2022,,,1
2,A,2010,12,Menina,2019,Escola Pública,613.0,105.0,10.0,3.0,9.0,8.7,7.5,3.7,2.3,5.0,,Não,2022,,,1
2,A,2009,13,Menino,2017,Rede Decisão,176.0,27.0,5.0,3.0,9.5,9.0,8.1,7.5,7.5,7.5,,Não,2022,,,1
2,A,2008,14,Menino,2018,Escola JP II,807.0,153.0,13.0,3.0,8.0,5.8,3.8,2.9,0.2,5.7,,Não,2022,,,1
2,A,2011,11,Menina,2019,Rede Decisão,151.0,20.0,3.0,3.0,6.9,9.2,4.4,8.0,7.0,9.0,,Não,2022,,,0
2,A,2012,10,Menino,2022,Escola Pública,168.0,25.0,4.0,3.0,9.5,9.4,7.5,7.4,5.8,9.0,,Não,2022,,,0
2,A,2009,13,Menino,2016,Escola Pública,560.0,87.0,9.0,3.0,9.5,8.5,4.4,5.1,4.5,5.7,,Não,2022,,,1
2,B,2011,11,Menino,2022,Escola Pública,163.0,22.0,3.0,3.0,10.0,9.3,7.5,5.8,7.5,4.0,,Não,2022,,,0
2,B,2010,12,Menino,2019,Escola Pública,544.0,84.0,10.0,3.0,8.5,7.3,7.5,5.8,5.3,6.2,,Não,2022,,,1
2,B,2011,11,Menina,2019,Escola Pública,36.0,3.0,1.0,3.0,6.9,9.9,7.5,8.1,7.1,9.2,,Sim,2022,,,0
2,B,2011,11,Menino,2017,Escola Pública,229.0,36.0,5.0,3.0,9.0,8.2,7.5,6.5,6.0,7.0,,Não,2022,,,0
2,B,2010,12,Menino,2022,Escola Pública,537.0,83.0,9.0,3.0,8.0,7.7,7.5,5.8,5.0,6.5,,Não,2022,,,1
2,B,2008,14,Menina,2021,Escola Pública,511.0,77.0,7.0,3.0,9.0,6.7,7.5,6.6,5.5,7.7,,Não,2022,,,1
2,B,2008,14,Menino,2020,Escola Pública,525.0,80.0,8.0,3.0,9.5,7.4,7.5,5.9,4.2,7.7,,Não,2022,,,1
2,B,2011,11,Menino,2019,Escola Pública,409.0,60.0,6.0,3.0,8.5,8.3,7.5,4.5,2.3,6.7,,Não,2022,,,0
2,B,2009,13,Menino,2021,Escola Pública,754.0,139.0,12.0,3.0,9.5,5.4,5.6,3.6,1.3,5.8,,Não,2022,,,1
2,B,2012,10,Menino,2022,Escola Pública,102.0,14.0,2.0,3.0,10.0,9.1,7.5,7.0,6.0,8.0,,Não,2022,,,0
2,B,2010,12,Menina,2019,Escola Pública,167.0,24.0,4.0,3.0,9.0,10.0,5.6,8.5,8.5,8.5,,Sim,2022,,,1
2,B,2010,12,Menino,2022,Escola Pública,741.0,135.0,11.0,3.0,9.0,8.7,7.5,1.8,0.5,3.0,,Não,2022,,,1
2,B,2010,12,Menino,2021,Escola Pública,770.0,143.0,13.0,3.0,9.5,7.7,7.5,3.7,2.2,5.2,,Não,2022,,,1
2,D,2011,11,Menina,2022,Escola Pública,84.0,10.0,2.0,3.0,10.0,8.8,7.5,6.5,7.0,6.0,,Não,2022,,,0
2,D,2008,14,Menino,2022,Escola Pública,618.0,107.0,7.0,3.0,9.0,7.2,7.5,4.0,3.2,4.8,,Não,2022,,,1
2,D,2011,11,Menino,2019,Escola Pública,191.0,31.0,4.0,3.0,9.0,8.1,5.6,7.0,7.3,6.7,,Não,2022,,,0
2,D,2011,11,Menina,2022,Escola Pública,69.0,7.0,1.0,3.0,7.0,10.0,7.5,7.5,8.0,7.0,,Não,2022,,,0
2,D,2009,13,Menina,2018,Escola Pública,742.0,136.0,9.0,3.0,8.5,4.3,7.5,4.5,2.8,6.2,,Não,2022,,,1
2,D,2010,12,Menina,2018,Escola Pública,796.0,151.0,11.0,3.0,5.8,5.0,7.5,4.5,5.5,3.5,,Não,2022,,,1
2,D,2010,12,Menino,2019,Escola Pública,591.0,97.0,6.0,3.0,10.0,8.4,5.0,4.6,5.3,3.8,,Não,2022,,,1
2,D,2010,12,Menino,2022,Escola Pública,190.0,30.0,3.0,3.0,8.0,9.6,7.5,8.5,10.0,7.0,,Não,2022,,,1
2,D,2009,13,Menino,2022,Escola Pública,795.0,150.0,10.0,3.0,7.5,6.5,7.5,0.0,0.0,0.0,,Não,2022,,,1
